Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Chaine,Abonnes,Id
2021-05-26,true,Science & Technology,-1,Erreur d'encodage,https://www.youtube.com/watch?v=5CaVhGTG8eA,260753,"['https://www.youtube.com/watch?v=ppSrAHoGwrI', 'https://www.youtube.com/watch?v=2sgracmBZ98', 'https://www.youtube.com/watch?v=UX7YQ6m2r_o']",Fouloscopie,-1,https://www.youtube.com/watch?v=5CaVhGTG8eA
2021-10-29,true,Science & Technology,-1,4 tests psychologiques indispensables pour mieux vous connaître,https://www.youtube.com/watch?v=EsrDF98FsUk,828207,"['https://www.youtube.com/watch?v=ppSrAHoGwrI', 'https://www.youtube.com/watch?v=Eh7l4Gvx054', 'https://www.youtube.com/watch?v=UX7YQ6m2r_o']",Fouloscopie,-1,https://www.youtube.com/watch?v=EsrDF98FsUk
2021-06-18,true,Science & Technology,-1,10 niveaux de foule expliqués avec des tomates,https://www.youtube.com/watch?v=Eh7l4Gvx054,706999,"['https://www.youtube.com/watch?v=EsrDF98FsUk', 'https://www.youtube.com/watch?v=2sgracmBZ98', 'https://www.youtube.com/watch?v=5CaVhGTG8eA']",Fouloscopie,-1,https://www.youtube.com/watch?v=Eh7l4Gvx054
2022-04-04,true,Science & Technology,67,Comment le kit tado° m'a permis de diminuer ma facture de chauffage,https://www.youtube.com/watch?v=j42Q9j6AS48,8116,"['https://www.youtube.com/watch?v=V3MV02KDKuo', 'https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=DQhMntP4_ZQ']",LoKan Sardari,-1,https://www.youtube.com/watch?v=j42Q9j6AS48
2022-01-02,true,Science & Technology,82,YOUTUBE MONEY : COMBIEN AI-JE GAGNÉ EN 2021 ?!,https://www.youtube.com/watch?v=oX3_5MCJs0A,13724,"['https://www.youtube.com/watch?v=K2mYSbdJ5V4', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs']",LoKan Sardari,-1,https://www.youtube.com/watch?v=oX3_5MCJs0A
2022-04-07,true,Science & Technology,398,Erreur d'encodage,https://www.youtube.com/watch?v=bRkpB5Dpbv0,96951,"['https://www.youtube.com/watch?v=V3MV02KDKuo', 'https://www.youtube.com/watch?v=lL5zLfMRMnk', 'https://www.youtube.com/watch?v=qnZ29zIXudI']",LoKan Sardari,-1,https://www.youtube.com/watch?v=bRkpB5Dpbv0
2022-05-24,true,Science & Technology,130,Erreur d'encodage,https://www.youtube.com/watch?v=96joLwCO0Dc,10953,"['https://www.youtube.com/watch?v=gJawpBs_FKQ', 'https://www.youtube.com/watch?v=C2qdVMqQ7Cs', 'https://www.youtube.com/watch?v=ml_z3DZfUQ0']",LoKan Sardari,-1,https://www.youtube.com/watch?v=96joLwCO0Dc
2020-12-20,true,Science & Technology,-1,Test : Casque APPLE AirPods MAX ! (Avec Essais Sur Le terrain et Mesures en Labo !),https://www.youtube.com/watch?v=gJawpBs_FKQ,315752,"['https://www.youtube.com/watch?v=60fwnIuKXac', 'https://www.youtube.com/watch?v=2K_xSXitpbo', 'https://www.youtube.com/watch?v=bsZAFhVsiaY']",PP World,-1,https://www.youtube.com/watch?v=gJawpBs_FKQ
2022-05-09,true,Science & Technology,48,Apple Magic Keyboard Touch ID vs Logitech MX Keys Mini,https://www.youtube.com/watch?v=wOYao9OGiuQ,10280,"['https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=a8n-DMo8zSY', 'https://www.youtube.com/watch?v=96joLwCO0Dc']",LoKan Sardari,-1,https://www.youtube.com/watch?v=wOYao9OGiuQ
2022-04-11,true,Science & Technology,120,Tout comprendre au Wi-Fi en 20 minutes,https://www.youtube.com/watch?v=V3MV02KDKuo,10476,"['https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=n0bEDmIdwxs', 'https://www.youtube.com/watch?v=oX3_5MCJs0A']",LoKan Sardari,-1,https://www.youtube.com/watch?v=V3MV02KDKuo
2021-10-05,true,Entertainment,87,"<span dir=""auto"" class=""style-scope yt-formatted-string"">Le DELAY et ses amis : 5 façons d'utiliser l'effet de DELAY avec </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/channel/UCNYcuzbpukVEbSC_vSZ23ag"" dir=""auto"">@Guitar plug and play</a>",https://www.youtube.com/watch?v=Jg-InJRZcrU,13858,"['https://www.youtube.com/watch?v=IinyvJnv650', 'https://www.youtube.com/watch?v=llj0lO6U568', 'https://www.youtube.com/watch?v=G1m2hPPGW-Y']",Palf,-1,https://www.youtube.com/watch?v=Jg-InJRZcrU
2022-05-19,true,Science & Technology,0,Erreur d'encodage,https://www.youtube.com/watch?v=a82om005TFw,50,"['https://www.youtube.com/watch?v=cPTdZd10bQ0', 'https://www.youtube.com/watch?v=-vb37fzGGtI', 'https://www.youtube.com/watch?v=NGMCETdg8_c']",Baptiste Carpentier Agostini,-1,https://www.youtube.com/watch?v=a82om005TFw
2022-04-11,true,Science & Technology,120,Tout comprendre au Wi-Fi en 20 minutes,https://www.youtube.com/watch?v=V3MV02KDKuo,10476,"['https://www.youtube.com/watch?v=Ik3dFqaW3J0', 'https://www.youtube.com/watch?v=EG2ZIGyGDEI', 'https://www.youtube.com/watch?v=j42Q9j6AS48']",LoKan Sardari,-1,https://www.youtube.com/watch?v=V3MV02KDKuo
2020-07-12,true,Science & Technology,99,DIY: La puissance de la Fibre dans n'importe quelle pièce ! Mon réseau Ethernet RJ45,https://www.youtube.com/watch?v=L4dPAZq3fxs,107445,"['https://www.youtube.com/watch?v=GQzC4pxlfoE', 'https://www.youtube.com/watch?v=jxdTxWqgrjI', 'https://www.youtube.com/watch?v=COx-ji8slTs']",Electronique &amp; Création,-1,https://www.youtube.com/watch?v=L4dPAZq3fxs
2022-05-22,true,Entertainment,21,"LANCER SON PODCAST en 7 étapes clés [Enregistrement, Montage, Hébergement, Communication...]",https://www.youtube.com/watch?v=8yhaJItm2sM,482,"['https://www.youtube.com/watch?v=d3SHsCBzhHA', 'https://www.youtube.com/watch?v=jsCL6pb6phM', 'https://www.youtube.com/watch?v=AIicFz0igOU']",Ausha France,-1,https://www.youtube.com/watch?v=8yhaJItm2sM
2020-11-23,true,Science & Technology,412,Mon test complet du MacBook Air M1 2020,https://www.youtube.com/watch?v=UGWRVjFPT_8,76187,"['https://www.youtube.com/watch?v=VICTkKa7WaU', 'https://www.youtube.com/watch?v=qNVozUA7JfA', 'https://www.youtube.com/watch?v=llX95T4_atE']",LoKan Sardari,-1,https://www.youtube.com/watch?v=UGWRVjFPT_8
2021-10-31,true,Science & Technology,60,What's on my MacBook Pro M1 Max - Monterey - 2021,https://www.youtube.com/watch?v=TF-ttZvrKKk,15344,"['https://www.youtube.com/watch?v=ZMPhmutHRmE', 'https://www.youtube.com/watch?v=YNUaYzovDdI', 'https://www.youtube.com/watch?v=D6bu67yeDeY']",LoKan Sardari,-1,https://www.youtube.com/watch?v=TF-ttZvrKKk
2020-08-25,true,Howto & Style,767,Fabriquer un bureau en bois et métal recyclés,https://www.youtube.com/watch?v=LL8wrboBENE,60581,"['https://www.youtube.com/watch?v=zNc4dCoWZgM', 'https://www.youtube.com/watch?v=WFXieuIcPdU', 'https://www.youtube.com/watch?v=_rbJluyIWjg']",Sylvie Pereira - SyPer,-1,https://www.youtube.com/watch?v=LL8wrboBENE
