Date,FamilyFriendly,Genre,Commentaires,Titre,URL,Vues,Suivant,Profondeur,Chaine,Abonnes 
2019-12-10,true,Music,-1,Teri Moïse - Les poèmes de Michelle (Clip officiel),https://www.youtube.com/watch?v=2Ele6h2MIs4,1116389,"['https://www.youtube.com/watch?v=-ojQYUAvqFo', 'https://www.youtube.com/watch?v=1mvz7I7Dp5c', 'https://www.youtube.com/watch?v=_S1gYfVBGhk']",5,100% Chanson Française,223K subscribers
2008-04-12,true,Music,-1,JE SERAI LÀ -  Teri Moïse,https://www.youtube.com/watch?v=7WUawRHfiu0,2637956,"['https://www.youtube.com/watch?v=9yezxVmN-vk', 'https://www.youtube.com/watch?v=X3Nk7toCrMU', 'https://www.youtube.com/watch?v=LKaXY4IdZ40']",5,Denis Rafael Albach,2.79K subscribers
2022-06-01,true,Music,-1,Je suis venu te dire que je m'en vais - Serge Gainsbourg (Georges et Daniel covers),https://www.youtube.com/watch?v=iX4EPpRtNys,120,"['https://www.youtube.com/watch?v=m3HlpruwzI4', 'https://www.youtube.com/watch?v=OzYDrKLF12Q', 'https://www.youtube.com/watch?v=zUBqP71wln8']",5,Georges et Daniel reprises (covers),40 subscribers
2022-01-12,true,Nonprofits & Activism,Comments are turned off. ,"#1 Tristan Waleckx (Complément d'enquête) ""Le pire ennemi du journaliste, c'est son autocensure""",https://www.youtube.com/watch?v=WSWZveR8N4o,366,"['https://www.youtube.com/watch?v=TNQ5hzYzaOI', 'https://www.youtube.com/watch?v=Op4wNpkop-I', 'https://www.youtube.com/watch?v=LEWymgoCcIc']",5,Un Bout des Médias,288 subscribers
2020-08-27,true,News & Politics,-1,"Au Medef, cette jeune militante écolo imperturbable face aux ricanements",https://www.youtube.com/watch?v=i-hJdihkmMA,542203,"['https://www.youtube.com/watch?v=4RxqMSlUI80', 'https://www.youtube.com/watch?v=Gwougz56s-s', 'https://www.youtube.com/watch?v=2MKVfV1Ivjg']",5,Le Huffington Post,1.04M subscribers
2022-06-03,true,News & Politics,Comments are turned off. ,Hommage au sénateur Howard Wetston,https://www.youtube.com/watch?v=LJnDiyzPaFc,50,"['https://www.youtube.com/watch?v=WhoPGf7OLSA', 'https://www.youtube.com/watch?v=Unzc731iCUY', 'https://www.youtube.com/watch?v=ZQ9yfpWsPkE']",5,Yuen Pau Woo,21 subscribers
2022-03-15,true,Nonprofits & Activism,-1,How to depolarize your conversations around climate change,https://www.youtube.com/watch?v=AtvTNhtx8jE,65,"['https://www.youtube.com/watch?v=63hAHbkzJG4', 'https://www.youtube.com/watch?v=BEsZOnyQzxQ', 'https://www.youtube.com/watch?v=uyOGbUfAeNE']",5,Alberta Emerald Foundation,292 subscribers
2022-04-21,true,Nonprofits & Activism,-1,Emerald Speaker Series: Rod Olson (YYC Growers &amp; Distributors),https://www.youtube.com/watch?v=ejZFWQQ2k1Y,64,['https://www.youtube.com/watch?v=vzQTUF0RByI'],5,Alberta Emerald Foundation,292 subscribers
2022-06-02,true,People & Blogs,-1,"Buenas in the Morning | June 3, 2022",https://www.youtube.com/watch?v=RO5SipBC4Ps,24,"['https://www.youtube.com/watch?v=aKlmaFoQhLc', 'https://www.youtube.com/watch?v=TWNw4-gvDE8', 'https://www.youtube.com/watch?v=CwSSJn1IjnY']",5,Buenas,70 subscribers
2022-05-24,true,Education,-1,Avoid Adopting Collective Thought Patterns | Eckhart Tolle,https://www.youtube.com/watch?v=-VWxGyboFYE,134005,"['https://www.youtube.com/watch?v=MHJDaoCNdTc', 'https://www.youtube.com/watch?v=CMjE6laMQ-8', 'https://www.youtube.com/watch?v=EzApBX0zi40']",5,Eckhart Tolle,1.52M subscribers
2022-05-31,true,Education,-1,"NIH, Wuhan were working on monkeypox",https://www.youtube.com/watch?v=4E6cD-VWhQY,1546027,"['https://www.youtube.com/watch?v=kNv6LSpOqok', 'https://www.youtube.com/watch?v=sLUyV-1Ohas', 'https://www.youtube.com/watch?v=IzRsoHyVzBA']",5,Dr. John Campbell,2.35M subscribers
2022-06-03,true,People & Blogs,-1,Erreur d'encodage,https://www.youtube.com/watch?v=qn7DSzv5mog,89,"['https://www.youtube.com/watch?v=0qolIv12Gd8', 'https://www.youtube.com/watch?v=6baGqroe23c', 'https://www.youtube.com/watch?v=-agXar6MncE']",5,JuJu Thyme,232 subscribers
2020-04-02,true,Nonprofits & Activism,-1,How Falling Behind Can Get You Ahead | David Epstein | TEDxManchester,https://www.youtube.com/watch?v=BQ2_BwqcFsc,1413448,"['https://www.youtube.com/watch?v=zol5YkbRTgs', 'https://www.youtube.com/watch?v=9vJRopau0g0', 'https://www.youtube.com/watch?v=f0WCb23KPEw']",5,TEDx Talks,35M subscribers
2016-05-04,true,Nonprofits & Activism,-1,ADD/ADHD | What Is Attention Deficit Hyperactivity Disorder?,https://www.youtube.com/watch?v=ouZrZa5pLXk,7367845,"['https://www.youtube.com/watch?v=yostXDU4PtE', 'https://www.youtube.com/watch?v=EvN7R1oRuOI', 'https://www.youtube.com/watch?v=1PiPnjuUZ0s']",5,Understood,121K subscribers
2022-06-02,true,People & Blogs,-1,Wayne Tunks on writing yourself the best parts and being true to who you are,https://www.youtube.com/watch?v=DUm8bjxrUZY,33,"['https://www.youtube.com/watch?v=G1kQhJDOGlA', 'https://www.youtube.com/watch?v=hXcD-mmv4Zk', 'https://www.youtube.com/watch?v=PMAuB0wJu9M']",5,Actors Making It,47 subscribers
2022-06-03,true,Gaming,-1,Découverte de Omno,https://www.youtube.com/watch?v=I7p0EXE-ezk,40,"['https://www.youtube.com/watch?v=qJwFTPij9K0', 'https://www.youtube.com/watch?v=rXLPqD5-4i8', 'https://www.youtube.com/watch?v=VlUMZ1sr1Eg']",5,BM Nucky,4 subscribers
2020-10-05,true,Gaming,-1,"<span dir=""auto"" class=""style-scope yt-formatted-string"">HFF - A l'assaut du chateau </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/hashtag/pt2"" dir=""auto"">#Pt2</a>",https://www.youtube.com/watch?v=PMtBChstbak,5,['https://www.youtube.com/watch?v=9IAlBxZcgSk'],5,BM Nucky,4 subscribers
2022-05-31,true,Gaming,-1,31/05/2022: Buffet Knight: Un chevalier gourmand?,https://www.youtube.com/watch?v=wd95quBdDhM,52,"['https://www.youtube.com/watch?v=FwF8HwJzBgc', 'https://www.youtube.com/watch?v=rXLPqD5-4i8', 'https://www.youtube.com/watch?v=se_2Y7YX6EM']",5,Napostriouf,54 subscribers
2022-06-02,true,Gaming,-1,J'ai testé des astuces de construction aberrantes sur Minecraft...,https://www.youtube.com/watch?v=Exq0nxvqjF0,561910,"['https://www.youtube.com/watch?v=90jS5bdvq34', 'https://www.youtube.com/watch?v=V1ZR0WNEiTQ', 'https://www.youtube.com/watch?v=gNKIwIqpfco']",5,Fuze III,2.44M subscribers
2022-06-02,true,Gaming,-1,It's so crazy and harder | Minecraft parkour #5,https://www.youtube.com/watch?v=tsWSihmbjuY,500,"['https://www.youtube.com/watch?v=DBPVWTGhWC0', 'https://www.youtube.com/watch?v=SMhF8ETWFs4', 'https://www.youtube.com/watch?v=bhIVXPJ5JJQ']",5,Sweet Gamer,54 subscribers
2022-05-22,true,Gaming,-1,Erreur d'encodage,https://www.youtube.com/watch?v=adWq5i6TOMA,447353,"['https://www.youtube.com/watch?v=DizAF6Sf1JE', 'https://www.youtube.com/watch?v=YWlJ7xPmtVs', 'https://www.youtube.com/watch?v=PMGIEUcAsCA']",5,Pokémon Trash,952K subscribers
2022-06-03,true,Gaming,-1,Kawa et PjChris pillent un cimetière hanté [We Were Here Forever] Partie 5,https://www.youtube.com/watch?v=yWWCDhqcCd8,84,"['https://www.youtube.com/watch?v=MEAQmq5Exk4', 'https://www.youtube.com/watch?v=3tZn_3Oee8o', 'https://www.youtube.com/watch?v=MKyYweQoFQ8']",5,naracheuR,30 subscribers
2022-05-31,true,Gaming,-1,Kawa et PjChris tentent d'apprivoiser un Kraken [We Were Here Forever] Partie 3,https://www.youtube.com/watch?v=Rk4BYnhmRsc,125,"['https://www.youtube.com/watch?v=yWWCDhqcCd8', 'https://www.youtube.com/watch?v=YACmv3S0f88', 'https://www.youtube.com/watch?v=XnFh5lJfmuQ']",5,naracheuR,30 subscribers
2022-05-31,true,Gaming,-1,Le basilik sur Ark,https://www.youtube.com/watch?v=9V5nfVZ6uIk,116,"['https://www.youtube.com/watch?v=WpXuJ-aeJBI', 'https://www.youtube.com/watch?v=EkE229ybABc', 'https://www.youtube.com/watch?v=TQmwghlG4qY']",5,captain biquet 59 ,10 subscribers
2021-10-16,true,Gaming,-1,Le Contenu Inutilisé de Pokémon Noir et Blanc,https://www.youtube.com/watch?v=e842oITTEWI,92440,"['https://www.youtube.com/watch?v=95lrNxrfXGY', 'https://www.youtube.com/watch?v=_cabSXmLxsE', 'https://www.youtube.com/watch?v=8Od2U8R95T0']",5,Ed Layton,105K subscribers
2022-05-31,true,Gaming,-1,"Bon il est classe, mais pas badasse en baston",https://www.youtube.com/watch?v=1fVKXNw5fkE,18,"['https://www.youtube.com/watch?v=9xzhPJbQwP0', 'https://www.youtube.com/watch?v=3vX4zhCJcm0', 'https://www.youtube.com/watch?v=u6zkJ6XF-Fo']",5,Christopher,33 subscribers
2021-12-10,true,Gaming,-1,Comment un trombone a fait tomber la sécurité de la Switch | Hackaru,https://www.youtube.com/watch?v=aao3pH4lfuI,291053,"['https://www.youtube.com/watch?v=KPBDTRTymgs', 'https://www.youtube.com/watch?v=578Vif9priI', 'https://www.youtube.com/watch?v=6-5kRqRWdb4']",5,Sakharu,39.7K subscribers
2022-06-01,true,Gaming,-1,"<span dir=""auto"" class=""style-scope yt-formatted-string"">DECOUVERTE ET ANALYSE DES ANNONCES POKEMON 9G AVEC </span><a class=""yt-simple-endpoint style-scope yt-formatted-string"" spellcheck=""false"" href=""/channel/UCwwem1UOQj8pr-g30UBrZfA"" dir=""auto"">@Ken Bogard</a><span dir=""auto"" class=""style-scope yt-formatted-string""> !</span>",https://www.youtube.com/watch?v=GvzciaXw348,2321,"['https://www.youtube.com/watch?v=Bml52NDhk8Q', 'https://www.youtube.com/watch?v=y3x-i_bC8WQ', 'https://www.youtube.com/watch?v=DW7VR9HCN7s']",5,Ninamasters Replay,259 subscribers
2022-06-03,true,Gaming,-1,37 Secrets et Mystères dans le dernier trailer de pokemon écarlate et violet,https://www.youtube.com/watch?v=Ujr-33Bb8cc,20437,"['https://www.youtube.com/watch?v=X8ab0IAtV7k', 'https://www.youtube.com/watch?v=NNEWM0VseFc', 'https://www.youtube.com/watch?v=-a13p3KGeWc']",5,ShistoPlays,93.2K subscribers
2022-06-02,true,Gaming,-1,FFBE - La payante et une step sur Dai. L'humiliation ?,https://www.youtube.com/watch?v=U3Kg-rbuSg0,54,"['https://www.youtube.com/watch?v=lte3MgprKbw', 'https://www.youtube.com/watch?v=02bN47HZS18', 'https://www.youtube.com/watch?v=sxVDaIIGvEQ']",5,Kee Ho,58 subscribers
2022-04-19,true,Gaming,-1,"COOP PLAY (AVEUGLE) - Tunic: Le premier jeu type ""souls"" pour bébé? - ÉPISODE 1 (ft. Jonathan)",https://www.youtube.com/watch?v=tqfhLHTSxuQ,16,"['https://www.youtube.com/watch?v=lAqcSsSpMSw', 'https://www.youtube.com/watch?v=YKEeJIbWeYM', 'https://www.youtube.com/watch?v=WzK8PJpK-Y4']",5,HistorioJutra,56 subscribers
2022-05-24,true,Gaming,-1,HARDCORE - Paper Mario: The Thousand-Year Door: Oups... - ÉPISODE 31,https://www.youtube.com/watch?v=YKEeJIbWeYM,16,"['https://www.youtube.com/watch?v=tqfhLHTSxuQ', 'https://www.youtube.com/watch?v=7pnYZXsHCZU', 'https://www.youtube.com/watch?v=NAj8BQIO_Kw']",5,HistorioJutra,56 subscribers
2022-06-03,true,Gaming,-1,LEGO Star Wars: The Skywalker Saga The Force Awakens Part 8,https://www.youtube.com/watch?v=FvhWcqFwoJo,55,"['https://www.youtube.com/watch?v=4BvcpW9qr8k', 'https://www.youtube.com/watch?v=xrcOyk85fQg', 'https://www.youtube.com/watch?v=OdtsSdlpa_Q']",5,JR Gaming,215 subscribers
2022-06-03,true,Gaming,-1,HALO CE ANNIVERSARY EPISODE  10 : deux trahisons ? GAMEPLAY FR + CINEMATICS (2022),https://www.youtube.com/watch?v=YajpRKBnYE8,75,"['https://www.youtube.com/watch?v=oKzQPR-V2lo', 'https://www.youtube.com/watch?v=SA2_QS-025Y', 'https://www.youtube.com/watch?v=-a13p3KGeWc']",5,A35 YTB (gaming),<!--css-build:shady-->
2022-06-03,true,Gaming,-1,Erreur d'encodage,https://www.youtube.com/watch?v=MKyYweQoFQ8,72,"['https://www.youtube.com/watch?v=2ksVcRPlnhM', 'https://www.youtube.com/watch?v=YajpRKBnYE8', 'https://www.youtube.com/watch?v=BjKfgpenaJ0']",5,A35 YTB (gaming),<!--css-build:shady-->
2022-06-01,true,Science & Technology,-1,Allons-nous coloniser la galaxie ? | Le Vortex S06E03 | ARTE,https://www.youtube.com/watch?v=qddbs66-EbI,230497,"['https://www.youtube.com/watch?v=fw_1ULoxLCY', 'https://www.youtube.com/watch?v=hLqIanbDrrQ', 'https://www.youtube.com/watch?v=sjITrtieU-k']",5,Le Vortex - ARTE ,283K subscribers
2022-04-12,true,Film & Animation,-1,Erreur d'encodage,https://www.youtube.com/watch?v=0b-7QIS8te4,566168,"['https://www.youtube.com/watch?v=9aeUiw_0LhQ', 'https://www.youtube.com/watch?v=mh9vyzMfMqw', 'https://www.youtube.com/watch?v=cRThGxZpT2c']",5,Cinéma Trash,113K subscribers
2021-10-25,true,Entertainment,-1,Erreur d'encodage,https://www.youtube.com/watch?v=xddJ3ojDUgs,103556,"['https://www.youtube.com/watch?v=_MnjhslXpik', 'https://www.youtube.com/watch?v=VG8uXVAQqH4', 'https://www.youtube.com/watch?v=GubT0NOQuxY']",5,Gotabor,155K subscribers
2022-06-02,true,Science & Technology,-1,"Un entretien avec Thomas Bohl : "" La magie ça n'existe pas, c'est de la science """,https://www.youtube.com/watch?v=GubT0NOQuxY,88,"['https://www.youtube.com/watch?v=XUGAOiIBOyc', 'https://www.youtube.com/watch?v=mO0vPpV6Lz0', 'https://www.youtube.com/watch?v=4Qp4nHWvWOY']",5,Le Naturoptère,40 subscribers
2022-02-11,true,Gaming,-1,[PS2] Le Pôle Express : Gameplay [HD/FR],https://www.youtube.com/watch?v=NblPu695Z40,66,['https://www.youtube.com/watch?v=QnW9Zt6lKOs'],5,Volgar,25 subscribers
2022-06-03,true,Entertainment,-1,Pokémon BOUCLIER épisode 1 le commencement d'une aventure,https://www.youtube.com/watch?v=1npPzn4CicU,80,"['https://www.youtube.com/watch?v=GvzciaXw348', 'https://www.youtube.com/watch?v=j5b78hTFS_U', 'https://www.youtube.com/watch?v=lefeep-uXv8']",5,Zarc-Phalkonne,119 subscribers
2022-06-02,true,Sports,-1,A la recherche de la performance.,https://www.youtube.com/watch?v=RgBrqOWS4O0,682,"['https://www.youtube.com/watch?v=PssunL4NKfc', 'https://www.youtube.com/watch?v=Z_G2djqCoQU', 'https://www.youtube.com/watch?v=8CLj7jruQXU']",5,INSEP,19K subscribers
2020-11-22,true,People & Blogs,-1,Jancovici calme Pascal Praud,https://www.youtube.com/watch?v=6Zg1mSPbVBg,753407,"['https://www.youtube.com/watch?v=WOd9hVICzBg', 'https://www.youtube.com/watch?v=ak8Hn3d8DcQ', 'https://www.youtube.com/watch?v=iHAejqkzT18']",5,Antonio,1.13K subscribers
2022-02-28,true,Entertainment,-1,Jean-Marc Jancovici (The Shift Project): Comment la France peut-elle sortir des énergies fossiles ?,https://www.youtube.com/watch?v=o8-iVKAaN_Q,112085,"['https://www.youtube.com/watch?v=hoi0AbOzN8M', 'https://www.youtube.com/watch?v=94IxSYo5wtM', 'https://www.youtube.com/watch?v=0Wgva6jPBN4']",5,BFM Business,52.2K subscribers
2022-06-02,true,Comedy,-1,Sublime orage HP type méso cyclone très violent arrivant sur Clermont Ferrand Auvergne 02/06/2022,https://www.youtube.com/watch?v=pve6rW6BAjg,105,"['https://www.youtube.com/watch?v=PURPts2zMmE', 'https://www.youtube.com/watch?v=rJprMR77u8g', 'https://www.youtube.com/watch?v=d_J2OU_BVTE']",5,Alexis MOGRERAS,267 subscribers
2022-04-12,true,Science & Technology,-1,Pourquoi cet arc est surpuissant ? (et trop dangereux),https://www.youtube.com/watch?v=w4aUdQn0iZs,1183901,"['https://www.youtube.com/watch?v=rXdnlBlE1Ck', 'https://www.youtube.com/watch?v=ApL6NZw-pTM', 'https://www.youtube.com/watch?v=9s769NqZLEU']",5,Dr Nozman,4.2M subscribers
2022-05-31,true,Science & Technology,-1,Erreur d'encodage,https://www.youtube.com/watch?v=ApL6NZw-pTM,805756,"['https://www.youtube.com/watch?v=3Gw_Qpb9xdI', 'https://www.youtube.com/watch?v=br6VlX6j4LM', 'https://www.youtube.com/watch?v=S5isLNlY79c']",5,Dr Nozman,4.2M subscribers
2022-06-03,true,People & Blogs,-1,Breath of The Gab #7 - Un homme face à son DESTIN,https://www.youtube.com/watch?v=9mfeCryQg3A,205,"['https://www.youtube.com/watch?v=alyrAFj1ehA', 'https://www.youtube.com/watch?v=PpqRXZRpezw', 'https://www.youtube.com/watch?v=VlUMZ1sr1Eg']",5,Gbrlcbrl,18 subscribers
2015-06-19,true,Education,-1,La face cachée des tables de multiplication - Micmaths,https://www.youtube.com/watch?v=-X49VQgi86E,5181563,"['https://www.youtube.com/watch?v=pEbAr8mbdks', 'https://www.youtube.com/watch?v=j4V_3YIXdwc', 'https://www.youtube.com/watch?v=APPY0Fzu71M']",5,Mickaël Launay,560K subscribers
2021-11-24,true,News & Politics,-1,Fou rire de Édouard Philippe face à Philippe Caverivière,https://www.youtube.com/watch?v=dTlf2TC90Ek,1501828,"['https://www.youtube.com/watch?v=ClAsS0rDiEg', 'https://www.youtube.com/watch?v=RoBbjcc8d7k', 'https://www.youtube.com/watch?v=Za4180ULMO8']",5,RTL  ,559K subscribers
2022-06-01,true,People & Blogs,Comments are turned off. ,Erreur d'encodage,https://www.youtube.com/watch?v=qZ4MhCwAtxQ,147,"['https://www.youtube.com/watch?v=PlntetXzjRI', 'https://www.youtube.com/watch?v=IXyBb2UOQoo', 'https://www.youtube.com/watch?v=5TCCyVaE_b0']",5,Games Park,63 subscribers
2022-02-12,true,Autos & Vehicles,-1,2022 : LES MARQUES DE VOITURE LES PLUS FIABLES,https://www.youtube.com/watch?v=gBuIqXD4NW4,281921,"['https://www.youtube.com/watch?v=O5Lv7Dxx9ME', 'https://www.youtube.com/watch?v=i_PN33eKSaU', 'https://www.youtube.com/watch?v=i_zeDb-8uU4']",5,Voitures &amp; Ingénierie,186K subscribers
2022-06-03,true,Entertainment,-1,Roland-Garros 2022 : l'essentiel du 3 juin 2022,https://www.youtube.com/watch?v=7pifvmL41X8,182391,"['https://www.youtube.com/watch?v=__2-XoTmF2Q', 'https://www.youtube.com/watch?v=NlZya8UPDkI', 'https://www.youtube.com/watch?v=vrk3M6_BQS4']",5,France tv sport,585K subscribers
2022-05-31,true,Nonprofits & Activism,Comments are turned off. ,La tascam  388 a 1000$ . r4 toasté sur mother pcb 2 . moteur quasi dead .,https://www.youtube.com/watch?v=ZXF9bkv3xGg,84,"['https://www.youtube.com/watch?v=4KAGVshw_GE', 'https://www.youtube.com/watch?v=EPY9Mxg3OJQ', 'https://www.youtube.com/watch?v=sinJfq_rk3M']",5,Ramcur Flickr,113 subscribers
2021-11-05,true,Autos & Vehicles,-1,"La face cachée de la recharge électrique, ce que ça coûte vraiment !",https://www.youtube.com/watch?v=eneFM5Pfk7k,392524,"['https://www.youtube.com/watch?v=RL9I7ubO_xk', 'https://www.youtube.com/watch?v=0en-w18Ni_k', 'https://www.youtube.com/watch?v=ZXF9bkv3xGg']",5,La Pause Garage,23.4K subscribers
2022-03-10,true,Autos & Vehicles,-1,Erreur d'encodage,https://www.youtube.com/watch?v=K92JFG_BAxI,110798,"['https://www.youtube.com/watch?v=2I_7ufAVEPo', 'https://www.youtube.com/watch?v=u8kJYviKTfk', 'https://www.youtube.com/watch?v=rPtDUDtA1DA']",5,Nicolas Tesla,9.55K subscribers
2022-05-31,true,People & Blogs,-1,Blaxtair Origin : la solution la plus avancée de détection de piétons,https://www.youtube.com/watch?v=hLP3SXXDjao,36,"['https://www.youtube.com/watch?v=eH5CjsrJlds', 'https://www.youtube.com/watch?v=mL1V8k9UTGY', 'https://www.youtube.com/watch?v=HRtRlGryfdo']",5,INFORISQUE,216 subscribers
2022-06-03,true,Science & Technology,-1,[Salon de l'herbe] Autonomie protéique : des élevages laitiers très inégaux,https://www.youtube.com/watch?v=kJQdz78buEw,82,"['https://www.youtube.com/watch?v=oL3Xm3wYxUs', 'https://www.youtube.com/watch?v=Mw0NIMhzqbA', 'https://www.youtube.com/watch?v=tun6oXyL8Z4']",5,Réussir,272 subscribers
2022-03-19,true,People & Blogs,-1,SEMIS DES CULTURES DE PRINTEMPS !,https://www.youtube.com/watch?v=jeRn6RBby1E,190225,"['https://www.youtube.com/watch?v=T783BaUiS0E', 'https://www.youtube.com/watch?v=fQg5SVPUIAE', 'https://www.youtube.com/watch?v=wE93lUvVzIQ']",5,Marc vers l'Agriculture de Conservation,79.4K subscribers
2022-06-01,true,People & Blogs,-1,La fidélité conduit à la gloire de Dieu,https://www.youtube.com/watch?v=kpZxhUkM7po,127,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=RgBrqOWS4O0', 'https://www.youtube.com/watch?v=M32YyQ2evew']",5,Assemblée chrétienne Le Rameau D'Olivier,102 subscribers
2022-06-03,true,News & Politics,-1,Macron veut détruire notre système scolaire,https://www.youtube.com/watch?v=b2c7zbKoows,111056,"['https://www.youtube.com/watch?v=97HEOMSHl_I', 'https://www.youtube.com/watch?v=FMYcAUb_JNE', 'https://www.youtube.com/watch?v=cZF45ioogUA']",5,JEAN-LUC MÉLENCHON,771K subscribers
2022-05-30,true,News & Politics,-1,Mon adversaire d'il y a cinq ans me rend hommage !,https://www.youtube.com/watch?v=R7hIs-0pQ2o,47539,"['https://www.youtube.com/watch?v=QOYYJdzFw0I', 'https://www.youtube.com/watch?v=Go9fHwIEgag', 'https://www.youtube.com/watch?v=y83HrwhjsAI']",5,FRANÇOIS RUFFIN,193K subscribers
2022-06-03,true,News & Politics,-1,Séminaire sur l'économie de la donnée,https://www.youtube.com/watch?v=6iHFRDXYScc,37,"['https://www.youtube.com/watch?v=OBVs5hTvpvs', 'https://www.youtube.com/watch?v=rLFUnCUyPko', 'https://www.youtube.com/watch?v=q2cUmaOvnOE']",5,Fondation Robert Schuman,300 subscribers
2020-11-17,true,Education,-1,Le calcul qui divise : 6÷2(1+2) - Micmaths,https://www.youtube.com/watch?v=tYf3CpbqAVo,2802171,"['https://www.youtube.com/watch?v=spE5_QW2nh8', 'https://www.youtube.com/watch?v=Ya69dn_vZYw', 'https://www.youtube.com/watch?v=WzK8PJpK-Y4']",5,Mickaël Launay,560K subscribers
2021-11-24,true,News & Politics,-1,Fou rire de Édouard Philippe face à Philippe Caverivière,https://www.youtube.com/watch?v=dTlf2TC90Ek,1501906,"['https://www.youtube.com/watch?v=fGckSfVLTiU', 'https://www.youtube.com/watch?v=iHelde-hDOY', 'https://www.youtube.com/watch?v=mNtmWTTNynM']",5,RTL  ,559K subscribers
2022-05-30,true,Education,-1,3 exercices pour lutter contre le ronflement !,https://www.youtube.com/watch?v=q2cUmaOvnOE,2138,"['https://www.youtube.com/watch?v=b1XhU03XQ54', 'https://www.youtube.com/watch?v=7vpc7wKWgEU', 'https://www.youtube.com/watch?v=H8fCWRFy1E8']",5,IFMK La Musse,326 subscribers
2022-06-03,true,News & Politics,-1,"Sécurité alimentaire : Macky Sall ""rassuré"" après sa rencontre avec Vladimir Poutine • FRANCE 24",https://www.youtube.com/watch?v=1d288QrXFfI,84097,"['https://www.youtube.com/watch?v=5bG_AgU5dRM', 'https://www.youtube.com/watch?v=L3mhGmlWwwQ', 'https://www.youtube.com/watch?v=gLFfveOfwBk']",5,FRANCE 24,4.83M subscribers
2020-01-25,true,Howto & Style,-1,SUCCEEDING ZUCCHINI IN THE VEGETABLE GARDEN,https://www.youtube.com/watch?v=MuFOH6Rtm1Y,1195828,"['https://www.youtube.com/watch?v=32OOH1SqFxQ', 'https://www.youtube.com/watch?v=mnAo6T2JhS4', 'https://www.youtube.com/watch?v=Pwp7xmOJOWg']",5,Le potager d'Olivier,345K subscribers
2022-06-03,true,People & Blogs,-1,"Lecture l'avenir de la planète commence dans notre assiette , Jonathan safran foer /2",https://www.youtube.com/watch?v=bD85RD7jvQE,32,"['https://www.youtube.com/watch?v=WcNt-r7LDi0', 'https://www.youtube.com/watch?v=Unzc731iCUY', 'https://www.youtube.com/watch?v=BmHnY3nxF34']",5,je pense et ressens autrement,175 subscribers
2022-04-20,true,Autos & Vehicles,-1,Essai conso Megane e-Tech EV60 : la Renault au niveau des meilleures ? (Ioniq 28 challenge),https://www.youtube.com/watch?v=zIVYgDzarKI,57376,"['https://www.youtube.com/watch?v=tszonAfmLDw', 'https://www.youtube.com/watch?v=kFEpNzpt0yk', 'https://www.youtube.com/watch?v=Gxw8mVat2PM']",5,La Chaine EV,17.1K subscribers
2022-06-03,true,Autos & Vehicles,-1,John Deer Nettoyage Injecteurs et de la pompe avec équipements Zeroflo,https://www.youtube.com/watch?v=cLTS_oWg0vU,133,"['https://www.youtube.com/watch?v=h3FctnqoPEE', 'https://www.youtube.com/watch?v=FRG5vVTzUco', 'https://www.youtube.com/watch?v=ZXF9bkv3xGg']",5,Zeroflo Diesel,42 subscribers
2022-02-16,true,People & Blogs,-1,Je recharge mes voitures sans borne,https://www.youtube.com/watch?v=lfElGvaqRdM,66830,"['https://www.youtube.com/watch?v=CzvSN4WVTyk', 'https://www.youtube.com/watch?v=u70ltyATN90', 'https://www.youtube.com/watch?v=ATitYG78isQ']",5,Electric Vince,1.3K subscribers
2022-06-01,true,Autos & Vehicles,-1,2019 Chevrolet Equinox LT Sport Utility,https://www.youtube.com/watch?v=vE7byXk8sJs,10,"['https://www.youtube.com/watch?v=rB_G5XRkZWY', 'https://www.youtube.com/watch?v=ouqKmRW8J5M', 'https://www.youtube.com/watch?v=Vi2OiadAyg4']",5,Honda of Santa Fe,43 subscribers
2022-05-16,true,Autos & Vehicles,-1,"Peugeot e208 finition de base: à 180 euros par mois pour trois ans, 10000 km/an: bon plan?",https://www.youtube.com/watch?v=QGmvb3qhZBg,1617,"['https://www.youtube.com/watch?v=Yrr0bYM1A-I', 'https://www.youtube.com/watch?v=RXEEEb4Nj_8', 'https://www.youtube.com/watch?v=FEAio553wNg']",5,Tesla Alsace,5.95K subscribers
2020-09-26,true,Autos & Vehicles,-1,ESSAI - Peugeot e-208 : grand test de la première Peugeot 100% électrique de nouvelle génération !,https://www.youtube.com/watch?v=DQ6DgT6G6vQ,121694,"['https://www.youtube.com/watch?v=UV3Gm5XGBl0', 'https://www.youtube.com/watch?v=ki-4Y2AS9J8', 'https://www.youtube.com/watch?v=zAZurnbScJM']",5,Charging Station,40.6K subscribers
2022-06-02,true,Autos & Vehicles,-1,Peter Hanley Motors - 2018 Skoda Octavia AMBITION 1.6TDI 90HP,https://www.youtube.com/watch?v=9XrNaxNipVU,20,"['https://www.youtube.com/watch?v=V1WM_T_hLZA', 'https://www.youtube.com/watch?v=5h_o8Bb4exw', 'https://www.youtube.com/watch?v=3is_X_4A-b0']",5,Peter Hanley Motors,170 subscribers
